Time,Speed In Current Wobj,Orientation Speed In Current Wobj,Maximum Linear Acceleration In World,Orientation\Q1 In Current Wobj,Orientation\Q2 In Current Wobj,Orientation\Q3 In Current Wobj,Orientation\Q4 In Current Wobj,Position\X Position In Current Wobj,Position\Y Position In Current Wobj,Position\Z Position In Current Wobj
30.627,399.993896484375,88.8099513246302,3944.14663314819,0.00000042899404206764,-0.0861468464136124,-0.947961747646332,0.306508123874664,242.901548743248,800.000011920929,342.901557683945
30.651,400.000035762787,88.8107436265739,3944.14663314819,0.00000001756044909484,0.072455957531929,0.944991588592529,-0.318968713283539,236.059010028839,799.999892711639,336.059033870697
30.675,401.414334774017,86.0448243712314,3944.14663314819,0.0000145530839290586,0.0590328350663185,0.941823899745941,-0.330882012844086,229.18464243412,800.149083137512,329.206019639969
30.699,400.407731533051,79.1658539901664,3944.14663314819,0.0000477202665933874,0.0464148446917534,0.938771426677704,-0.341399848461151,222.301423549652,801.081717014313,322.456061840057
30.724,399.419099092484,71.2153840226773,3944.14663314819,0.0000842597073642537,0.0347061455249786,0.935972929000854,-0.350357204675674,215.493872761726,803.19082736969,315.949767827988
30.748,388.86421918869,60.2457996873134,3944.14663314819,0.000112142450234387,0.0243483819067478,0.933634042739868,-0.357399821281433,209.060087800026,806.662321090698,310.011684894562
30.772,343.535840511322,43.3667493424327,1982.13016986847,0.000118511175969616,0.0164988320320845,0.932103514671326,-0.361815989017487,203.800082206726,811.17981672287,305.397242307663
30.796,306.647568941116,29.5245206308502,1982.13016986847,0.000106932573544327,0.0109251998364925,0.93129700422287,-0.364096879959106,199.714049696922,816.212356090546,302.030026912689
30.82,302.546381950378,21.3407262786716,1982.13016986847,0.0000842718363855965,0.00659389793872833,0.930984437465668,-0.364999353885651,196.155056357384,821.964740753174,299.292832612991
30.845,299.804896116257,15.2571416717384,1982.13016986847,0.0000562219429411925,0.00346237630583346,0.931135654449463,-0.364656567573547,193.112507462502,828.18216085434,297.138512134552
30.869,296.082347631454,12.4647093295852,1982.13016986847,0.0000292342538159573,0.00143185898195952,0.931702673435211,-0.363219112157822,190.528735518456,834.650099277496,295.478820800781
30.893,297.900289297104,13.5165832212029,1982.13016986847,0.00000831209490570473,0.000310381932649761,0.932635128498077,-0.360820770263672,188.259676098824,841.360986232758,294.168502092361
30.917,300.615727901459,16.8084518020721,1982.13016986847,0.0000000121174661416,-0.00000000778771891419,0.933902382850647,-0.35752809047699,186.210170388222,848.264455795288,293.105155229568
30.941,300.061166286469,18.2187868279368,1982.13016986847,0.00000003914621160561,-0.00000006314160572174,-0.935281991958618,0.353903412818909,184.234961867332,855.177819728851,292.117446660995
30.966,300.010651350021,18.3564919793407,1982.13016986847,0.00000000940910904745,-0.00000007296115001054,-0.936647534370422,0.350273340940475,182.259663939476,862.091362476349,291.12982749939
30.99,300.004005432129,18.3698091406749,1982.13016986847,0.00000001917582537203,0.00000005530129243425,0.93799901008606,-0.346637964248657,180.284351110458,869.004905223846,290.142208337784
31.014,300.003081560135,18.3712759237992,1982.13016986847,0.0000000049248192191,-0.00000001910728109067,-0.939336359500885,0.342997401952744,178.309082984924,875.918328762054,289.154499769211
31.038,300.000607967377,18.3711529803941,1982.13016986847,0.00000001722875175858,-0.00000000757190665723,-0.940659582614899,0.339351683855057,176.333755254745,882.831811904907,288.166850805283
31.062,300.004631280899,18.3707090180981,1982.13016986847,0.00000008506301441003,-0.00000003025940031876,-0.941968619823456,0.335700869560242,174.358561635017,889.74541425705,287.179350852966
31.087,300.001978874207,18.3712093294548,1982.13016986847,0.00000001564613150151,-0.00000006697975152292,-0.943263530731201,0.332044988870621,172.383263707161,896.658837795258,286.191761493683
31.111,299.996316432953,18.3709993011378,1982.13016986847,0.00000003863840802865,-0.00000010959067964222,-0.94454425573349,0.328384160995483,170.408099889755,903.572142124176,285.204082727432
31.135,299.998641014099,18.3708012256519,1982.13016986847,0.00000012364476731364,-0.00000014959405802983,-0.945810735225677,0.324718415737152,168.432950973511,910.485625267029,284.216493368149
31.159,299.999415874481,18.3708319615031,1982.13016986847,0.00000009883480345252,-0.00000010095741487248,-0.947063028812408,0.321047753095627,166.457563638687,917.399108409882,283.228874206543
31.183,300.003945827484,18.3715986502375,1982.13016986847,0.00000007873880747411,-0.00000009274700119022,-0.948301076889038,0.317372173070908,164.482310414314,924.312651157379,282.241255044937
31.208,300.000548362732,18.3710863860497,1982.13016986847,0.0000000766345209513,-0.00000016861272911228,-0.949524819850922,0.313691884279251,162.507101893425,931.226134300232,281.253576278687
31.232,300.005435943604,18.3717130559061,1982.13016986847,0.00000008563915088189,-0.00000010329266331155,-0.950734317302704,0.310006856918335,160.531774163246,938.139677047729,280.265927314758
31.256,300.002992153168,18.3709617350974,1982.13016986847,0.0000000840124769752,-0.00000011914148956294,-0.95192950963974,0.306317180395126,158.556446433067,945.053219795227,279.278248548508
31.28,300.00427365303,18.3713817917313,1982.13016986847,0.00000002454540570795,0.00000004087142002618,0.95311039686203,-0.30262279510498,156.580969691277,951.966762542725,278.290539979935
31.304,300.005435943604,18.3713527634273,1982.13016986847,0.00000001653943826341,-0.00000001386557890726,0.954276978969574,-0.298923909664154,154.60567176342,958.880364894867,277.302891016006
31.328,300.00302195549,18.3713083671977,1982.13016986847,0.00000000352968054784,-0.00000002823250966344,-0.955429077148438,0.295220673084259,152.630433440208,965.79372882843,276.315152645111
31.353,299.998313188553,18.3712144520967,1982.13016986847,0.00000002744681815159,-0.00000003595273767587,-0.9565669298172,0.291512876749039,150.655195116997,972.707211971283,275.327563285828
31.377,299.998551607132,18.3706031501659,1982.13016986847,0.00000010098926850333,-0.00000006824100040603,-0.957690298557281,0.287800788879395,148.679926991463,979.620575904846,274.340033531189
31.401,299.995720386505,18.3710146690634,1982.13016986847,0.00000017568910948285,-0.00000007814244185056,-0.958799302577972,0.284084349870682,146.704763174057,986.533880233765,273.352414369583
31.425,299.99640583992,18.3705502161999,1982.13016986847,0.00000026908864469988,-0.0000000729756308715,-0.959893882274628,0.28036367893219,144.729465246201,993.447244167328,272.364854812622
31.449,299.994170665741,18.3710693105768,1982.13016986847,0.00000028594536161108,-0.00000013232953222087,-0.960974037647247,0.276638686656952,142.754301428795,1000.36060810089,271.377325057983
31.474,299.998074769974,18.3711359049212,1982.13016986847,0.00000034916379831884,-0.00000021672826733266,-0.962039709091187,0.272909551858902,140.779197216034,1007.2740316391,270.3897356987
31.498,300.000339746475,18.3715132728728,1982.13016986847,0.0000003748153574179,-0.00000024526309516659,-0.963090896606445,0.269176304340363,138.803914189339,1014.18745517731,269.402146339417
31.522,300.002902746201,18.3709088011313,1982.13016986847,0.00000041244840076615,-0.00000019477212731545,-0.964127600193024,0.265439122915268,136.828675866127,1021.10087871552,268.414527177811
31.546,300.001889467239,18.3709412445299,1982.13016986847,0.00000044486014871836,-0.0000002258130109567,-0.965149819850922,0.261697858572006,134.853422641754,1028.01430225372,267.426878213882
31.57,300.005614757538,18.3711803011508,1982.13016986847,0.00000047161111638161,-0.0000002753273520284,-0.966157555580139,0.257952570915222,132.87827372551,1034.92784500122,266.439229249954
31.595,300.006926059723,18.3711376124685,1982.13016986847,0.00000042545167389108,-0.00000025053188323909,-0.967150747776031,0.254203528165817,130.902916193008,1041.84138774872,265.451550483704
31.619,300.003916025162,18.371076140766,1982.13016986847,0.00000031339956763077,-0.00000020270488221286,-0.968129396438599,0.250450521707535,128.927573561668,1048.75493049622,264.463841915131
31.643,300.00251531601,18.3714278955082,1982.13016986847,0.00000027135931190969,-0.00000018490622721856,-0.969093501567841,0.246693819761276,126.952111721039,1055.66847324371,263.476103544235
31.667,300.007939338684,18.3714535087176,1982.13016986847,0.00000018314466387892,-0.00000009342883089403,-0.970043003559113,0.242933332920074,124.976679682732,1062.5821352005,262.488424777985
31.691,300.008326768875,18.3713630087111,1982.13016986847,0.00000011904738528301,-0.00000005911156364391,-0.970977902412415,0.239169254899025,123.001419007778,1069.49579715729,261.500746011734
31.716,300.010561943054,18.3711785936035,1982.13016986847,0.00000003351410882146,0.00000000897057095273,-0.971898198127747,0.235401585698128,121.025860309601,1076.40933990479,260.513007640839
31.74,300.003111362457,18.371257140779,1982.13016986847,0.00000000124774679477,-0.00000000439390568374,-0.972803890705109,0.231630384922028,119.050718843937,1083.32288265228,259.525299072266
31.764,300.005525350571,18.3711939615291,1982.13016986847,0.00000000977018643766,0.00000008592542855013,-0.973694920539856,0.227855756878853,117.075234651566,1090.23642539978,258.537650108337
31.788,299.997627735138,18.3708165935775,1982.13016986847,0.00000003950578530976,-0.00000002951947664087,-0.974571287631989,0.224077582359314,115.100122988224,1097.1497297287,257.550060749054
31.812,299.994140863419,18.3705877822403,1982.13016986847,0.00000030478179269267,0.00000000602228178437,-0.975432991981506,0.220296233892441,113.124810159206,1104.06303405762,256.562381982803
31.836,299.993842840195,18.3710163766107,1982.13016986847,0.00000056475550991308,-0.0000000046088741712,-0.976280093193054,0.216511473059654,111.149556934834,1110.97621917725,255.57479262352
31.861,299.98654127121,18.3704238577002,1982.13016986847,0.00000082841472703876,-0.00000005983859097114,-0.977112412452698,0.212723523378372,109.174378216267,1117.88940429688,254.587173461914
31.885,299.981504678726,18.3703572633558,1982.13016986847,0.00000113078374397446,-0.00000009800400135873,-0.977930068969727,0.208932340145111,107.199162244797,1124.80247020721,253.599584102631
31.909,299.990385770798,18.3712810464411,1982.13016986847,0.00000144136652124871,-0.0000001677637726516,-0.978733062744141,0.205137863755226,105.224072933197,1131.71577453613,252.611994743347
31.933,299.991875886917,18.3708217162194,1982.13016986847,0.00000169394320437277,-0.00000015717627377399,-0.979521334171295,0.201340526342392,103.248715400696,1138.62895965576,251.624405384064
31.957,299.989581108093,18.3709583200028,1982.13016986847,0.00000193324058272992,-0.00000014846439455596,-0.980294823646545,0.197540074586868,101.273521780968,1145.54214477539,250.636756420135
31.982,299.992024898529,18.3708883105638,1982.13016986847,0.00000210370035347296,-0.0000001706516457034,-0.981053590774536,0.193736672401428,99.2982238531113,1152.45532989502,249.649181962013
32.006,299.992382526398,18.3711478577522,1982.13016986847,0.00000224761856770783,-0.00000020691381052984,-0.981797575950623,0.189930289983749,97.3230823874474,1159.36863422394,248.661547899246
32.03,299.998432397842,18.3710795558605,1982.13016986847,0.0000022942560917727,-0.00000015424005539444,-0.982526838779449,0.18612103164196,95.3477174043655,1166.28217697144,247.673973441124
32.054,300.002664327621,18.3710898011443,1982.13016986847,0.00000233987771025568,-0.00000011236035390994,-0.983241260051727,0.182309046387672,93.3723300695419,1173.19560050964,246.686309576035
32.078,300.003468990326,18.3710676030295,1982.13016986847,0.00000226543033932103,-0.00000012651427994115,-0.983940958976746,0.178494304418564,91.3971140980721,1180.10902404785,245.698645710945
32.103,300.001710653305,18.3710214992526,1982.13016986847,0.00000211529913940467,-0.00000016070089259301,-0.984625816345215,0.174676820635796,89.4218906760216,1187.02256679535,244.710966944695
32.127,300.006330013275,18.3709907634013,1982.13016986847,0.00000193844152818201,-0.00000020482330853611,-0.98529589176178,0.170856699347496,87.4466150999069,1193.93622875214,243.723377585411
32.151,300.006926059723,18.3714142351299,1982.13016986847,0.00000175494585619163,-0.00000010844473052885,-0.985951125621796,0.167034015059471,85.4712575674057,1200.84989070892,242.735728621483
32.175,300.01226067543,18.3715918200483,1982.13016986847,0.00000146104969189764,-0.00000016324254659139,-0.986591577529907,0.163208797574043,83.4959521889687,1207.763671875,241.748064756393
32.199,300.013184547424,18.3708592822598,1982.13016986847,0.00000115941850253876,-0.00000013034720325322,-0.987217128276825,0.159381195902824,81.5206319093704,1214.67733383179,240.76035618782
32.224,300.014704465866,18.3713903294678,1982.13016986847,0.00000092934152462476,-0.00000003898042066908,-0.987827837467194,0.155551090836525,79.5452520251274,1221.59111499786,239.772737026215
32.248,300.009697675705,18.3713322728598,1982.13016986847,0.00000058478923392613,-0.00000004466030034678,-0.988423705101013,0.151718720793724,77.5699391961098,1228.50477695465,238.785028457642
32.272,300.010859966278,18.3709122162259,1982.13016986847,0.00000035377627227717,0.00000000483972018017,-0.989004731178284,0.14788407087326,75.5946040153503,1235.41855812073,237.797409296036
32.296,300.012230873108,18.3712007917183,1982.13016986847,0.000000134409333441,-0.00000003123843583808,-0.989570796489716,0.144047155976295,73.6193507909775,1242.33222007751,236.809745430946
32.32,300.004839897156,18.3712912917248,1982.13016986847,0.00000000921725273884,0.00000000129419286399,-0.990122079849243,0.140208095312119,71.6439560055733,1249.24576282501,235.822066664696
32.345,300.002187490463,18.3712810464411,1982.13016986847,0.0000000178121872807,0.00000000647013198574,-0.990658402442932,0.136366903781891,69.6687996387482,1256.15930557251,234.834417700768
32.369,299.994915723801,18.3709907634013,1982.13016986847,0.00000018595882522732,0.00000009738228357037,-0.991179823875427,0.13252367079258,67.6933452486992,1263.07260990143,233.846768736839
32.393,299.990862607956,18.3705775369566,1982.13016986847,0.00000055085854455683,0.00000011222447682258,-0.991686344146729,0.128678604960442,65.7179728150368,1269.98579502106,232.859075069427
32.417,299.992948770523,18.3709617350974,1982.13016986847,0.0000010460528301337,0.00000026217034587717,-0.992177963256836,0.124831356108189,63.7424886226654,1276.89909934998,231.871351599693
32.441,299.991935491562,18.3709566124555,1982.13016986847,0.00000166223526321119,0.00000028827503228968,-0.99265468120575,0.120982386171818,61.7672689259052,1283.8122844696,230.88364303112
32.465,299.986094236374,18.3709975935905,1982.13016986847,0.00000226295651373221,0.00000037246775264066,-0.99311637878418,0.11713158339262,59.7919747233391,1290.72535037994,229.895934462547
32.49,299.988567829132,18.3708439143342,1982.13016986847,0.00000285595569948782,0.00000052551166618287,-0.993563234806061,0.113278977572918,57.8163489699364,1297.63853549957,228.908181190491
32.514,299.985110759735,18.3708165935775,1982.13016986847,0.00000341937379744195,0.00000061450805333152,-0.993995070457458,0.109424687922001,55.8411031961441,1304.55160140991,227.920487523079
32.538,299.989104270935,18.3708183011248,1982.13016986847,0.00000393215668736957,0.00000076308123198032,-0.994412004947662,0.105568706989288,53.8655109703541,1311.46478652954,226.932764053345
32.562,299.992561340332,18.3712093294548,1982.13016986847,0.00000433849754699622,0.00000079345443282364,-0.994813978672028,0.101711168885231,51.8902875483036,1318.37809085846,225.945115089417
32.586,299.995511770248,18.3712605558736,1982.13016986847,0.00000469033784611383,0.00000094550824769613,-0.995200991630554,0.0978520885109901,49.9148406088352,1325.29139518738,224.957421422005
32.611,299.997061491013,18.3707312162129,1982.13016986847,0.00000488872728965362,0.00000091535861201919,-0.995572984218597,0.0939916670322418,47.9395650327206,1332.2046995163,223.969757556915
32.635,299.998074769974,18.3711803011508,1982.13016986847,0.00000494577534482232,0.00000099012163445877,-0.995930016040802,0.090129628777504,45.9641925990582,1339.1181230545,222.982153296471
32.659,300.006300210953,18.3709173388678,1982.13016986847,0.0000048964893721859,0.00000094040962039799,-0.996272087097168,0.0862663760781288,43.9889132976532,1346.031665802,221.994489431381
32.683,300.006896257401,18.3713920370151,1982.13016986847,0.00000474024409413687,0.0000009204378557115,-0.996599197387695,0.0824017599225044,42.0137830078602,1352.9452085495,221.006870269775
32.707,300.00364780426,18.3709685652865,1982.13016986847,0.00000449125809609541,0.00000084333663608049,-0.996911287307739,0.0785359591245651,40.0386713445187,1359.858751297,220.019280910492
32.732,300.009518861771,18.3710693105768,1982.13016986847,0.00000406977051170543,0.00000082159499470436,-0.9972083568573,0.0746689736843109,38.0633063614368,1366.77241325378,219.031661748886
32.756,300.012201070786,18.3709497822663,1982.13016986847,0.00000359074579137086,0.00000073079399953713,-0.997490465641022,0.0708007961511612,36.088190972805,1373.68619441986,218.044117093086
32.78,300.014674663544,18.3713117822923,1982.13016986847,0.00000305604680761462,0.00000065038193497458,-0.99775755405426,0.0669315457344055,34.1130197048187,1380.59997558594,217.056557536125
32.804,300.003319978714,18.3707346313075,1982.13016986847,0.00000249045820055471,0.00000049676765456752,-0.998009622097015,0.06306142359972,32.1379862725735,1387.51363754272,216.068997979164
32.828,300.012618303299,18.3712059143602,1982.13016986847,0.00000185997032531304,0.00000036397830172064,-0.998246729373932,0.0591902248561382,30.1627852022648,1394.4274187088,215.081408619881
32.853,300.008952617645,18.3713954521097,1982.13016986847,0.00000131675824377453,0.00000026650823770069,-0.99846875667572,0.0553181953728199,28.1877368688583,1401.34119987488,214.093819260597
32.877,300.009995698929,18.3706543765847,1982.13016986847,0.00000078376535839198,0.00000013129267983914,-0.99867582321167,0.0514453798532486,26.2125469744205,1408.25498104095,213.106289505959
32.901,300.007671117783,18.3713203200288,1982.13016986847,0.00000037946003317302,0.00000000447264980608,-0.998867809772491,0.0475716479122639,24.2375377565622,1415.16876220703,212.118774652481
32.925,300.006091594696,18.3706577916793,1982.13016986847,0.0000000869253327096,0.00000000598669558372,-0.999044835567474,0.0436974093317986,22.2622156143188,1422.08230495453,211.131140589714
32.949,300.003528594971,18.3694215274395,1982.13016986847,0.00000000080551831871,-0.00000000575629899302,-0.999206781387329,0.0398226827383041,20.2869102358818,1428.99584770203,210.143506526947
32.974,300.045549869537,17.8491899240218,1982.13016986847,0.00000004714487289448,-0.00000002790042508138,0.999349892139435,-0.0360518358647823,18.3112360537052,1435.91034412384,209.155634045601
32.998,300.042539834976,16.9945710418604,1982.13016986847,0.00000005258551283305,-0.00000000929613008793,0.999472737312317,-0.0324684344232082,16.3358468562365,1442.82472133636,208.167865872383
33.022,300.042808055878,16.1075890158642,1982.13016986847,0.0000000115318075089,-0.00000001598010967996,0.999577283859253,-0.0290725529193878,14.3601540476084,1449.73933696747,207.180142402649
33.046,300.085306167603,15.3154219683788,1982.13016986847,0.00000001897967116804,-0.00000002840016222194,-0.999665915966034,0.0258469395339489,12.3355742543936,1456.63917064667,206.186875700951
33.07,300.061106681824,14.823001187714,1982.13016986847,0.00000001467986887604,0.00000002613342608981,0.999741852283478,-0.0227214880287647,10.0159402936697,1463.44017982483,205.16149699688
33.095,300.135016441345,14.4154557527704,1982.13016986847,0.000000045605649035,-0.00000004542041764921,-0.999806344509125,0.0196807719767094,7.26111186668277,1470.06976604462,204.091519117355
33.119,300.03497004509,13.9834326273888,1982.13016986847,0.00000002869568582753,-0.00000002086738604135,-0.999860048294067,0.0167295504361391,3.92096349969506,1476.41277313232,202.967062592506
33.143,300.185024738312,13.4310052197708,1982.13016986847,0.00000021456587262492,0.00000001627323342746,0.999903440475464,-0.013895308598876,-0.16431747644674,1482.28883743286,201.783835887909
33.167,300.948947668076,12.6193422510733,4298.30741882324,0.00000107129289972363,-0.00000002827203715583,0.999936938285828,-0.0112305590882897,-5.12561900541186,1487.46335506439,200.547084212303
33.191,300.43488740921,11.4345272649978,4298.30741882324,0.00000099972498901479,0.0000000605974932455,0.999961137771606,-0.00881762616336346,-10.8429910615087,1491.75977706909,199.291840195656
33.215,286.612957715988,9.54722903033371,4298.30741882324,0.00000018156517000989,-0.00000001285427941866,0.999976933002472,-0.00679063098505139,-16.9279873371124,1494.96042728424,198.096007108688
33.24,216.269478201866,6.23915283745086,4298.30741882324,0.00000002200266990826,0.00000000060315102912,0.999984860420227,-0.00549776153638959,-21.7299479991198,1496.70898914337,197.231590747833
33.264,201.279580593109,5.02855047216394,4298.30741882324,0.00000021180933629239,0.0000000102141939351,0.999990105628967,-0.00445045018568635,-26.3394378125668,1497.91920185089,196.449518203735
33.288,200.102925300598,4.32918862002611,4298.30741882324,0.00000033235687624256,-0.00000001108797231808,0.999993741512299,-0.00354049564339221,-31.034218147397,1498.79598617554,195.689335465431
33.312,200.42222738266,3.73362984846003,4298.30741882324,0.00000032427669793833,0.00000004274215825717,0.999996185302734,-0.00275496067479253,-35.787645727396,1499.39572811127,194.949045777321
33.336,200.777560472488,3.1903119922042,4298.30741882324,0.00000021313823594937,-0.00000004958316068837,0.999997854232788,-0.00208376767113805,-40.5764691531658,1499.76754188538,194.227084517479
33.361,200.80778002739,2.68653901025204,4298.30741882324,0.00000005281110659894,-0.00000001826522399995,0.999998867511749,-0.00151871738489717,-45.3794412314892,1499.95505809784,193.521812558174
33.385,200.348883867264,2.21502693274055,4298.30741882324,0.00000001523766712808,-0.00000001931752890982,0.999999463558197,-0.00105295749381185,-50.1774959266186,1499.99988079071,192.831829190254
33.409,200.056403875351,1.79433252987102,4298.30741882324,0.000000004178393187,0.00000000071654171485,0.999999761581421,-0.000676053110510111,-54.9679547548294,1500,192.147478461266
33.433,199.992388486862,1.397041236584,4298.30741882324,0.00000002136114218843,0.00000002828143230715,-0.999999940395355,0.000382550293579698,-59.7576759755611,1500.00011920929,191.463261842728
33.457,199.897244572639,1.00363173190138,4298.30741882324,0.00000000509578468311,0.00000007257424528007,-1,0.000172051135450602,-64.5451694726944,1500.00011920929,190.779343247414
33.458,199.897244572639,1.00363173190138,4298.30741882324,0.00000000509578468311,0.00000007257424528007,-1,0.000172051135450602,-64.5451694726944,1500.00011920929,190.779343247414
33.482,199.830636382103,0.611471298063216,4298.30741882324,0.0000000050841046928,0.00000002155131895165,-1,0.0000443426724814344,-69.3307816982269,1500,190.09567797184
33.506,199.952125549316,0.216206756690698,4298.30741882324,0.00000002268709309305,0.00000002211729288604,1,-0.00000000413733802773,-74.1193443536758,1499.99988079071,189.41156566143
33.53,200.003251433372,0.0237468318488887,4298.30741882324,0.00000002005613986,-0.00000003836627016085,1,0.00000000065954619544,-78.9093300700188,1499.99988079071,188.727334141731
33.554,199.999526143074,0.00336728617898793,4298.30741882324,0.00000001403665894628,0.0000000500617609589,-1,-0.00000003689839545018,-83.698958158493,1499.99988079071,188.043043017387
33.578,199.995115399361,0.00252216220192542,4298.30741882324,0.00000000519823295519,0.00000004824848431895,-1,0.00000003069274967515,-88.4886607527733,1499.99988079071,187.358811497688
33.579,199.995115399361,0.00252216220192542,4298.30741882324,0.00000000519823295519,0.00000004824848431895,-1,0.00000003069274967515,-88.4886607527733,1499.99988079071,187.358811497688
33.603,199.994340538979,0.00180028637041895,4298.30741882324,0.00000002204193982891,0.00000002231185725066,1,0.00000001681477357351,-93.2781845331192,1499.99988079071,186.674520373344
33.627,199.991345405579,0.00154785535194944,4298.30741882324,0.00000002321443126618,0.00000002174039792635,1,-0.00000002569662882479,-98.0678051710129,1499.99976158142,185.990229249001
33.651,199.992626905441,0.00215006384294601,4298.30741882324,0.00000001571495289454,0.00000001854357201125,1,-0.00000004318085444766,-102.857455611229,1499.99976158142,185.305953025818
33.675,200.003489851952,0.00244773736079692,4298.30741882324,0.00000000615502493417,-0.00000004391023722405,1,-0.00000001724976605999,-107.647210359573,1499.99976158142,184.621632099152
33.699,199.997574090958,0.0021968496382446,4298.30741882324,0.00000001115431835785,-0.00000004128600039621,1,0.00000001334137156306,-112.436808645725,1499.99976158142,183.937385678291
33.723,199.990183115005,0.00160201838938059,4298.30741882324,0.00000000699939040061,0.00000001837764251889,1,0.00000006816918585173,-117.226354777813,1499.99976158142,183.253109455109
33.748,200.001671910286,0.00206267981843499,4298.30741882324,0.00000000241415998303,-0.00000004448105528354,1,0.00000001154216544563,-122.016116976738,1499.99976158142,182.568818330765
33.772,199.994012713432,0.00189534456102714,4298.30741882324,0.00000002885186844992,-0.00000003341835608239,1,0.00000005997895868859,-126.805827021599,1499.99976158142,181.884586811066
33.796,199.996635317802,0.00215213991362879,4298.30741882324,0.00000000753774997975,0.00000004754440041665,-1,-0.00000002764439877012,-131.595402956009,1499.99964237213,181.200236082077
33.82,199.993550777435,0.000988404641401129,4298.30741882324,0.00000000108071707139,-0.00000001443778074872,-1,-0.0000000279790342006,-136.384949088097,1499.99964237213,180.516019463539
33.844,199.99361038208,0.00145494681163758,4298.30741882324,0.00000000358399976363,0.00000004524791563654,-1,-0.00000005125489721536,-141.174718737602,1499.99964237213,179.83166873455
33.869,199.983760714531,0.00193335166226189,4298.30741882324,0.00000001619214984316,-0.00000000815091194539,-1,-0.00000000236489472449,-145.964279770851,1499.99964237213,179.14742231369
33.893,199.994400143623,0.00130923843693326,4298.30741882324,0.00000000689212242833,0.00000004623282379157,-1,-0.00000005374586820039,-150.754079222679,1499.99964237213,178.46317589283
33.917,199.993699789047,0.00212675473851102,4298.30741882324,0.00000000040379172228,0.00000007502713117447,1,0.00000003663072689619,-155.54367005825,1499.99964237213,177.778914570808
33.941,199.989423155785,0.0018552236613191,4298.30741882324,0.00000000775049358026,0.00000001724350084942,1,0.00000001418068240611,-160.333514213562,1499.99964237213,177.094683051109
33.965,200.004756450653,0.00200436995487949,4298.30741882324,0.00000000297217050971,-0.00000001379443048677,-1,-0.00000002410317989643,-165.123328566551,1499.99952316284,176.410362124443
33.99,200.008645653725,0.00277603354654132,4298.30741882324,0.00000001494887946762,-0.00000003857261887674,1,0.00000004306829026746,-169.913217425346,1499.99964237213,175.726130604744
34.014,200.003117322922,0.00238092894765523,4298.30741882324,0.00000001250293557575,-0.00000001140754335438,-1,-0.00000004751370852318,-174.702912569046,1499.99964237213,175.041973590851
34.038,199.993669986725,0.00180055755194087,4298.30741882324,0.00000000170365344054,0.00000001539985561294,1,0.00000002050007630316,-179.49266731739,1499.99964237213,174.357682466507
34.062,200.003638863564,0.00157761778453091,4298.30741882324,0.00000001283475103975,0.00000001924487591509,1,0.00000001673113558809,-184.282585978508,1499.99964237213,173.673450946808
34.086,200.005725026131,0.00202196465391604,4298.30741882324,0.00000001888528089466,-0.0000000092234770932,-1,-0.00000004600202174743,-189.072415232658,1499.99964237213,172.98923432827
34.087,200.005725026131,0.00202196465391604,4298.30741882324,0.00000001888528089466,-0.0000000092234770932,-1,-0.00000004600202174743,-189.072415232658,1499.99964237213,172.98923432827
34.111,199.99572634697,0.00134094124521613,4298.30741882324,0.00000001773779878533,0.00000008326707501283,1,0.00000007370964283382,-193.862184882164,1499.99976158142,172.305032610893
34.135,200.005128979683,0.00277101033094049,4298.30741882324,0.00000000123817434083,0.00000004690997101875,-1,0.00000001630527357577,-198.652237653732,1499.99964237213,171.620771288872
34.159,200.004190206528,0.00117279369388752,4298.30741882324,0.00000002130706810988,0.00000002404645371712,1,0.0000000521933181119,-203.442081809044,1499.99976158142,170.936539769173
34.183,200.005456805229,0.00230146817603516,4298.30741882324,0.00000001704116669998,0.00000002086995465334,1,0.00000001777004321468,-208.232000470161,1499.99976158142,170.252338051796
34.207,200.008109211922,0.00252080254238087,4298.30741882324,0.00000001093791013318,-0.00000003906584211677,1,0.00000005392398350068,-213.022068142891,1499.99976158142,169.568106532097
34.231,200.002238154411,0.00158061776919977,4298.30741882324,0.00000001887366174458,-0.000000011519333043,-1,-0.00000008377555360539,-217.811852693558,1499.99988079071,168.883949518204
34.256,200.006201863289,0.00165020626193298,4298.30741882324,0.00000000550133583133,0.00000001540541028078,1,-0.00000000873966055082,-222.601756453514,1499.99988079071,168.199703097343
34.28,199.999943375587,0.0018615967397454,4298.30741882324,0.00000001184793685383,-0.00000000850949977149,-1,0.00000002201032600624,-227.391541004181,1499.99988079071,167.515397071838
34.304,200.008228421211,0.00294232305629701,4298.30741882324,0.00000001878478173012,0.0000000500855001917,-1,-0.00000004153310584343,-232.181668281555,1499.99988079071,166.831225156784
34.328,200.000897049904,0.00153531232068723,4298.30741882324,0.00000002215744387968,0.00000002055861791916,1,-0.00000002168134649594,-236.971452832222,1499.99988079071,166.146978735924
34.353,200.004354119301,0.00232220783033897,4298.30741882324,0.00000001117829739883,0.00000002086916772726,1,0.00000005240168121645,-241.761207580566,1499.99988079071,165.462777018547
34.377,200.000777840614,0.00209333917191485,4298.30741882324,0.0000000041425702868,-0.00000004487097271522,1,-0.00000001104571456523,-246.551156044006,1499.99988079071,164.778530597687
34.401,199.993476271629,0.00143947258118094,4298.30741882324,0.00000001937354809911,0.00000001940642135878,1,-0.0000000229566072818,-251.340687274933,1499.99988079071,164.094209671021
